ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
174430.0,Gloomhaven,2017.0,1,4,120,14,42055,8.79244,1,3.8604,68323.0,"Action Queue, Action Retrieval, Campaign / Battle Card Driven, Card Play Conflict Resolution, Communication Limits, Cooperative Game, Deck Construction, Deck Bag and Pool Building, Grid Movement, Hand Management, Hexagon Grid, Legacy Game, Modular Board, Once-Per-Game Abilities, Scenario / Mission / Campaign Game, Simultaneous Action Selection, Solo / Solitaire Game, Storytelling, Variable Player Powers","Strategy Games, Thematic Games"
161936.0,Pandemic Legacy: Season 1,2015.0,2,4,60,13,41643,8.61278,2,2.8405,65294.0,"Action Points, Cooperative Game, Hand Management, Legacy Game, Point to Point Movement, Set Collection, Trading, Variable Player Powers","Strategy Games, Thematic Games"
224517.0,Brass: Birmingham,2018.0,2,4,120,14,19217,8.66337,3,3.9129,28785.0,"Hand Management, Income, Loans, Market, Network and Route Building, Score-and-Reset Game, Tech Trees / Tech Tracks, Turn Order: Stat-Based, Variable Set-up",Strategy Games
167791.0,Terraforming Mars,2016.0,1,5,120,12,64864,8.43254,4,3.2406,87099.0,"Card Drafting, Drafting, End Game Bonuses, Hand Management, Hexagon Grid, Income, Set Collection, Solo / Solitaire Game, Take That, Tile Placement, Turn Order: Progressive, Variable Player Powers",Strategy Games
233078.0,Twilight Imperium: Fourth Edition,2017.0,3,6,480,14,13468,8.69649,5,4.2219,16831.0,"Action Drafting, Area Majority / Influence, Area-Impulse, Dice Rolling, Follow, Grid Movement, Hexagon Grid, Modular Board, Trading, Variable Phase Order, Variable Player Powers, Voting","Strategy Games, Thematic Games"
291457.0,Gloomhaven: Jaws of the Lion,2020.0,1,4,120,14,8392,8.87363,6,3.5472,21609.0,"Action Queue, Campaign / Battle Card Driven, Communication Limits, Cooperative Game, Critical Hits and Failures, Deck Construction, Grid Movement, Hand Management, Hexagon Grid, Legacy Game, Line of Sight, Once-Per-Game Abilities, Scenario / Mission / Campaign Game, Simultaneous Action Selection, Solo / Solitaire Game, Variable Player Powers","Strategy Games, Thematic Games"
182028.0,Through the Ages: A New Story of Civilization,2015.0,2,4,120,14,23061,8.42517,7,4.4099,26985.0,"Action Points, Auction/Bidding, Auction: Dutch, Card Drafting, Events, Income, Take That",Strategy Games
220308.0,Gaia Project,2017.0,1,4,150,12,16352,8.48802,8,4.345,20312.0,"End Game Bonuses, Hexagon Grid, Income, Modular Board, Network and Route Building, Solo / Solitaire Game, Tech Trees / Tech Tracks, Turn Order: Pass Order, Variable Player Powers, Variable Set-up, Victory Points as a Resource",Strategy Games
187645.0,Star Wars: Rebellion,2016.0,2,4,240,14,23081,8.42224,9,3.7099,34849.0,"Area Majority / Influence, Area Movement, Area-Impulse, Delayed Purchase, Dice Rolling, Hand Management, Team-Based Game, Variable Player Powers",Thematic Games
12333.0,Twilight Struggle,2005.0,2,2,180,13,40814,8.29182,10,3.5857,56219.0,"Action/Event, Advantage Token, Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Simulation, Simultaneous Action Selection, Sudden Death Ending, Tug of War","Strategy Games, Wargames"
193738.0,Great Western Trail,2016.0,2,4,150,12,29457,8.29923,11,3.7069,35804.0,"Deck Bag and Pool Building, Hand Management, Ownership, Point to Point Movement, Rondel, Set Collection, Track Movement, Variable Set-up",Strategy Games
115746.0,War of the Ring: Second Edition,2012.0,2,4,180,13,13725,8.48868,12,4.1415,22281.0,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Card Play Conflict Resolution, Deck Bag and Pool Building, Dice Rolling, Hand Management, Hidden Movement, Movement Points, Simulation, Team-Based Game","Thematic Games, Wargames"
162886.0,Spirit Island,2017.0,1,4,120,13,25722,8.34655,13,4.01,38254.0,"Action Retrieval, Area Majority / Influence, Campaign / Battle Card Driven, Cooperative Game, Events, Hand Management, Modular Board, Set Collection, Simultaneous Action Selection, Solo / Solitaire Game, Variable Player Powers",Strategy Games
169786.0,Scythe,2016.0,1,5,115,14,57871,8.2388,14,3.4128,75640.0,"Area Majority / Influence, Card Play Conflict Resolution, Force Commitment, Grid Movement, Hexagon Grid, King of the Hill, Movement Points, Moving Multiple Units, Narrative Choice / Paragraph, Solo / Solitaire Game, Tech Trees / Tech Tracks, Variable Player Powers",Strategy Games
84876.0,The Castles of Burgundy,2011.0,2,4,90,12,46507,8.13028,15,3.0025,63058.0,"Dice Rolling, Grid Coverage, Hexagon Grid, Set Collection, Tile Placement, Turn Order: Stat-Based, Worker Placement with Dice Workers",Strategy Games
120677.0,Terra Mystica,2012.0,2,5,150,12,39284,8.14493,16,3.964,42720.0,"End Game Bonuses, Hexagon Grid, Income, Increase Value of Unchosen Resources, Network and Route Building, Tech Trees / Tech Tracks, Turn Order: Pass Order, Variable Player Powers, Variable Set-up, Victory Points as a Resource",Strategy Games
173346.0,7 Wonders Duel,2015.0,2,2,30,10,60302,8.10645,17,2.2261,94343.0,"Card Drafting, Drafting, Set Collection, Sudden Death Ending, Tug of War",Strategy Games
124361.0,Concordia,2013.0,2,5,100,13,28105,8.12283,18,3.0252,32014.0,"Action Retrieval, Advantage Token, Auction: Dutch, Card Drafting, Deck Bag and Pool Building, Hand Management, Movement Points, Point to Point Movement, Set Collection, Variable Set-up",Strategy Games
28720.0,Brass: Lancashire,2007.0,2,4,120,14,19400,8.17458,19,3.8637,25429.0,"Hand Management, Income, Loans, Network and Route Building",Strategy Games
266192.0,Wingspan,2019.0,1,5,70,10,43165,8.11403,20,2.4194,61775.0,"Card Drafting, Dice Rolling, Drafting, End Game Bonuses, Hand Management, Set Collection, Solo / Solitaire Game","Family Games, Strategy Games"
177736.0,A Feast for Odin,2016.0,1,4,120,12,17377,8.19634,21,3.8387,22794.0,"Automatic Resource Growth, Dice Rolling, Grid Coverage, Income, Pattern Building, Push Your Luck, Solo / Solitaire Game, Tile Placement, Turn Order: Pass Order, Worker Placement",Strategy Games
205637.0,Arkham Horror: The Card Game,2016.0,1,2,120,14,28577,8.17435,22,3.4388,50883.0,"Action Points, Cooperative Game, Deck Construction, Hand Management, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers","Customizable Games, Thematic Games"
183394.0,Viticulture Essential Edition,2015.0,1,6,90,13,29486,8.08427,23,2.9082,39747.0,"Contracts, Hand Management, Solo / Solitaire Game, Turn Order: Auction, Victory Points as a Resource, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
167355.0,Nemesis,2018.0,1,5,180,12,12290,8.40328,24,3.3472,17574.0,"Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Hidden Roles, Modular Board, Player Elimination, Semi-Cooperative Game, Solo / Solitaire Game, Team-Based Game, Traitor Game, Variable Player Powers",Thematic Games
164928.0,Orléans,2014.0,2,4,90,12,22244,8.08501,25,3.0463,27093.0,"Deck Bag and Pool Building, Point to Point Movement, Turn Order: Progressive",Strategy Games
96848.0,Mage Knight Board Game,2011.0,1,4,240,14,27850,8.09897,26,4.3118,39421.0,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Hexagon Grid, Modular Board, Role Playing, Solo / Solitaire Game, Variable Player Powers","Strategy Games, Thematic Games"
237182.0,Root,2018.0,2,4,90,10,24412,8.10459,27,3.6725,37715.0,"Action Queue, Action Retrieval, Area Majority / Influence, Area Movement, Dice Rolling, Hand Management, Point to Point Movement, Race, Variable Player Powers","Strategy Games, Wargames"
3076.0,Puerto Rico,2002.0,3,5,150,12,63128,7.98894,28,3.2797,73413.0,"Action Drafting, End Game Bonuses, Follow, Hidden Victory Points, Increase Value of Unchosen Resources, Turn Order: Progressive, Variable Phase Order",Strategy Games
175914.0,Food Chain Magnate,2015.0,2,5,240,14,13863,8.13744,29,4.1994,16413.0,"Card Drafting, Delayed Purchase, Income, Market, Modular Board, Network and Route Building, Simultaneous Action Selection",Strategy Games
102794.0,Caverna: The Cave Farmers,2013.0,1,7,210,12,28123,8.01964,30,3.7859,35475.0,"Automatic Resource Growth, Increase Value of Unchosen Resources, Solo / Solitaire Game, Tile Placement, Turn Order: Claim Action, Worker Placement",Strategy Games
31260.0,Agricola,2007.0,1,5,150,12,63498,7.94467,31,3.6399,75679.0,"Advantage Token, Automatic Resource Growth, Card Drafting, Enclosure, Hand Management, Increase Value of Unchosen Resources, Solo / Solitaire Game, Turn Order: Claim Action, Variable Player Powers, Worker Placement",Strategy Games
170216.0,Blood Rage,2015.0,2,4,90,14,33940,7.99768,32,2.8801,40664.0,"Action Points, Area Majority / Influence, Area Movement, Card Drafting, Hand Management, Memory, Simultaneous Action Selection",Strategy Games
205059.0,Mansions of Madness: Second Edition,2016.0,1,5,180,14,25116,8.06402,33,2.6855,39007.0,"Area Movement, Cooperative Game, Dice Rolling, Hand Management, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Team-Based Game, Traitor Game, Variable Player Powers",Thematic Games
180263.0,The 7th Continent,2017.0,1,4,1000,14,16868,8.15063,34,2.865,30488.0,"Cooperative Game, Grid Movement, Hand Management, Map Addition, Modular Board, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Storytelling, Variable Player Powers",Thematic Games
221107.0,Pandemic Legacy: Season 2,2017.0,2,4,60,14,12100,8.1513,35,3.2535,24373.0,"Cooperative Game, Hand Management, Legacy Game, Pick-up and Deliver, Point to Point Movement, Set Collection, Trading, Variable Player Powers","Strategy Games, Thematic Games"
199792.0,Everdell,2018.0,1,4,80,13,19552,8.08185,36,2.8125,29225.0,"Card Drafting, End Game Bonuses, Hand Management, Income, Solo / Solitaire Game, Variable Set-up, Worker Placement","Family Games, Strategy Games"
276025.0,Maracaibo,2019.0,1,4,120,12,7645,8.28552,37,3.8729,12042.0,"Contracts, End Game Bonuses, Events, Hand Management, Income, Movement Points, Narrative Choice / Paragraph, Point to Point Movement, Race, Rondel, Scenario / Mission / Campaign Game, Set Collection, Solo / Solitaire Game, Stock Holding, Sudden Death Ending, Tech Trees / Tech Tracks, Track Movement, Variable Set-up",Strategy Games
55690.0,Kingdom Death: Monster,2015.0,1,4,180,17,7553,8.65548,38,4.2466,10047.0,"Cooperative Game, Dice Rolling, Grid Movement, Role Playing, Solo / Solitaire Game, Storytelling",Thematic Games
2651.0,Power Grid,2004.0,2,6,120,12,56214,7.85549,39,3.2717,66489.0,"Auction/Bidding, Auction: Turn Order Until Pass, Catch the Leader, Income, Market, Network and Route Building, Turn Order: Stat-Based",Strategy Games
126163.0,Tzolk'in: The Mayan Calendar,2012.0,2,4,90,13,30790,7.90203,40,3.6677,35520.0,"Bias, End Game Bonuses, Turn Order: Claim Action, Worker Placement",Strategy Games
284083.0,The Crew: The Quest for Planet Nine,2019.0,2,5,20,10,15027,8.01935,41,1.9939,31356.0,"Communication Limits, Cooperative Game, Hand Management, Scenario / Mission / Campaign Game, Trick-taking","Family Games, Strategy Games"
209010.0,Mechs vs. Minions,2016.0,2,4,120,14,14056,8.0456,42,2.4113,20196.0,"Action Queue, Bias, Card Drafting, Cooperative Game, Dice Rolling, Modular Board, Programmed Movement, Role Playing, Variable Player Powers","Strategy Games, Thematic Games"
247763.0,Underwater Cities,2018.0,1,4,150,12,9979,8.12686,43,3.5838,13474.0,"End Game Bonuses, Hand Management, Income, Network and Route Building, Solo / Solitaire Game, Turn Order: Stat-Based, Worker Placement",Strategy Games
164153.0,Star Wars: Imperial Assault,2014.0,1,5,120,14,20512,8.01601,44,3.3043,35018.0,"Dice Rolling, Die Icon Resolution, Grid Movement, Line of Sight, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Team-Based Game, Variable Player Powers",Thematic Games
216132.0,Clans of Caledonia,2017.0,1,4,120,12,14835,8.0066,45,3.4583,17634.0,"Commodity Speculation, Contracts, Market, Modular Board, Network and Route Building, Solo / Solitaire Game, Turn Order: Pass Order, Variable Player Powers, Variable Set-up",Strategy Games
185343.0,Anachrony,2017.0,1,4,120,15,11585,8.09883,46,3.9969,15513.0,"Dice Rolling, Solo / Solitaire Game, Tug of War, Turn Order: Claim Action, Variable Player Powers, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
35677.0,Le Havre,2008.0,1,5,150,12,26494,7.86847,47,3.7427,29701.0,"Automatic Resource Growth, End Game Bonuses, Increase Value of Unchosen Resources, Loans, Ownership, Solo / Solitaire Game, Worker Placement",Strategy Games
192135.0,Too Many Bones,2017.0,1,4,120,12,6055,8.44516,48,3.854,9087.0,"Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Die Icon Resolution, Hand Management, Resource to Move, Role Playing, Roles with Asymmetric Information, Solo / Solitaire Game, Stat Check Resolution, Turn Order: Role Order, Variable Player Powers","Strategy Games, Thematic Games"
25613.0,Through the Ages: A Story of Civilization,2006.0,2,4,120,12,18004,7.92707,49,4.1747,17423.0,"Action Points, Auction/Bidding, Auction: Dutch, Card Drafting, Hand Management",Strategy Games
230802.0,Azul,2017.0,2,4,45,8,53615,7.82838,50,1.7663,79526.0,"Card Drafting, End Game Bonuses, Pattern Building, Set Collection, Tile Placement, Turn Order: Claim Action","Abstract Games, Family Games"
285774.0,Marvel Champions: The Card Game,2019.0,1,4,90,14,9616,8.2006,51,2.796,16713.0,"Cooperative Game, Deck Construction, Hand Management, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers, Variable Set-up",Customizable Games
72125.0,Eclipse,2011.0,2,6,180,14,26165,7.89247,52,3.698,26710.0,"Area Majority / Influence, Dice Rolling, Grid Movement, Hexagon Grid, Map Addition, Modular Board, Player Elimination, Tile Placement, Variable Phase Order, Variable Player Powers",Strategy Games
266507.0,Clank! Legacy: Acquisitions Incorporated,2019.0,2,4,120,13,3295,8.78927,53,2.7037,7209.0,"Card Drafting, Deck Bag and Pool Building, Legacy Game, Once-Per-Game Abilities, Point to Point Movement, Push Your Luck",Thematic Games
124742.0,Android: Netrunner,2012.0,2,2,45,14,26748,7.87373,54,3.3832,41315.0,"Action Points, Deck Construction, Hand Management, Secret Unit Deployment, Take That, Variable Player Powers",Customizable Games
121921.0,Robinson Crusoe: Adventures on the Cursed Island,2012.0,1,4,120,14,34179,7.83923,55,3.7827,52934.0,"Action Queue, Cooperative Game, Dice Rolling, Hexagon Grid, Narrative Choice / Paragraph, Solo / Solitaire Game, Tile Placement, Variable Player Powers, Worker Placement",Thematic Games
171623.0,The Voyages of Marco Polo,2015.0,2,4,100,12,20240,7.86698,56,3.1876,22601.0,"Contracts, Dice Rolling, Income, Point to Point Movement, Resource to Move, Set Collection, Turn Order: Claim Action, Variable Player Powers, Variable Set-up, Worker Placement with Dice Workers",Strategy Games
125153.0,The Gallerist,2015.0,1,4,150,13,9705,8.04333,57,4.281,13057.0,"Commodity Speculation, Investment, Set Collection, Solo / Solitaire Game, Worker Placement",Strategy Games
251247.0,Barrage,2019.0,1,4,120,14,6500,8.21568,58,4.0191,8963.0,"Action Drafting, Contracts, End Game Bonuses, Income, Network and Route Building, Solo / Solitaire Game, Turn Order: Stat-Based, Variable Player Powers, Variable Set-up, Worker Placement",Strategy Games
28143.0,Race for the Galaxy,2007.0,2,4,60,12,46393,7.76076,59,2.9828,56264.0,"Follow, Hand Management, Set Collection, Simultaneous Action Selection, Turn Order: Role Order, Variable Phase Order, Variable Player Powers",Strategy Games
159675.0,Fields of Arle,2014.0,1,2,120,13,8111,8.09393,60,3.8788,12561.0,"Automatic Resource Growth, Highest-Lowest Scoring, Income, Solo / Solitaire Game, Worker Placement",Strategy Games
68448.0,7 Wonders,2010.0,2,7,30,10,84371,7.75152,61,2.329,112410.0,"Card Drafting, Drafting, Hand Management, Set Collection, Simultaneous Action Selection, Variable Player Powers","Family Games, Strategy Games"
229853.0,Teotihuacan: City of Gods,2018.0,1,4,120,14,12970,7.95353,62,3.7658,18082.0,"Area Movement, Rondel, Set Collection, Solo / Solitaire Game, Tile Placement, Track Movement, Variable Set-up, Worker Placement, Worker Placement with Dice Workers",Strategy Games
201808.0,Clank!: A Deck-Building Adventure,2016.0,2,4,60,12,27893,7.81343,63,2.2115,36265.0,"Card Drafting, Deck Bag and Pool Building, Drafting, End Game Bonuses, Pick-up and Deliver, Player Elimination, Point to Point Movement, Push Your Luck, Variable Set-up","Family Games, Strategy Games"
244521.0,The Quacks of Quedlinburg,2018.0,2,4,45,10,22327,7.82396,64,1.9426,34053.0,"Catch the Leader, Deck Bag and Pool Building, Dice Rolling, Push Your Luck, Variable Set-up",Family Games
521.0,Crokinole,1876.0,2,4,30,8,12197,7.9068,65,1.2534,10561.0,"Flicking, Team-Based Game",Family Games
157354.0,Five Tribes,2014.0,2,4,80,13,32265,7.7807,66,2.8589,41676.0,"Auction/Bidding, Constrained Bidding, End Game Bonuses, Hidden Victory Points, Mancala, Modular Board, Set Collection, Square Grid, Turn Order: Auction, Variable Player Powers, Variable Set-up, Victory Points as a Resource",Strategy Games
62219.0,Dominant Species,2010.0,2,6,240,14,18018,7.84578,67,4.036,19494.0,"Area Majority / Influence, Card Drafting, Grid Movement, Hexagon Grid, Map Addition, Modular Board, Take That, Tile Placement, Variable Player Powers, Worker Placement",Strategy Games
184267.0,On Mars,2020.0,1,4,150,14,5781,8.29831,68,4.6337,10719.0,"Area Majority / Influence, Contracts, Delayed Purchase, Drafting, End Game Bonuses, Hand Management, Hexagon Grid, Income, Movement Points, Moving Multiple Units, Point to Point Movement, Set Collection, Solo / Solitaire Game, Tech Trees / Tech Tracks, Tile Placement, Variable Phase Order, Worker Placement",Strategy Games
161533.0,Lisboa,2017.0,1,4,120,12,6693,8.18437,69,4.5667,10212.0,"Area Majority / Influence, Card Drafting, Hand Management, Solo / Solitaire Game, Tile Placement",Strategy Games
191189.0,Aeon's End,2016.0,1,4,60,14,10899,8.01914,70,2.7582,16345.0,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Delayed Purchase, Hand Management, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers, Variable Set-up",Strategy Games
110327.0,Lords of Waterdeep,2012.0,2,5,120,12,45929,7.7529,71,2.462,56283.0,"Card Drafting, Contracts, Hidden Roles, Increase Value of Unchosen Resources, Ownership, Set Collection, Take That, Turn Order: Claim Action, Worker Placement",Strategy Games
266810.0,Paladins of the West Kingdom,2019.0,1,4,120,12,8248,8.07009,72,3.6651,15192.0,"Card Drafting, Market, Solo / Solitaire Game, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
122515.0,Keyflower,2012.0,2,6,120,12,19003,7.80111,73,3.345,22067.0,"Auction/Bidding, Auction: Fixed Placement, Constrained Bidding, End Game Bonuses, Hexagon Grid, Memory, Modular Board, Multiple-Lot Auction, Network and Route Building, Ownership, Set Collection, Tile Placement, Turn Order: Auction, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
200680.0,Agricola (Revised Edition),2016.0,1,4,120,12,9491,8.03591,74,3.5015,13144.0,"Card Drafting, Enclosure, Hand Management, Worker Placement, Advantage Token, Automatic Resource Growth, Increase Value of Unchosen Resources, Solo / Solitaire Game, Team-Based Game, Turn Order: Claim Action, Variable Player Powers",Strategy Games
256960.0,Pax Pamir: Second Edition,2019.0,1,5,120,13,4373,8.4334,75,3.7481,8538.0,"Action Points, Area Majority / Influence, Area Movement, Card Drafting, Hand Management, Increase Value of Unchosen Resources, Score-and-Reset Game, Simulation, Solo / Solitaire Game",Strategy Games
264220.0,Tainted Grail: The Fall of Avalon,2019.0,1,4,120,14,6134,8.41042,76,3.2818,12918.0,"Area Movement, Campaign / Battle Card Driven, Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Hand Management, Map Addition, Modular Board, Narrative Choice / Paragraph, Push Your Luck, Role Playing, Solo / Solitaire Game, Storytelling, Variable Player Powers",Thematic Games
18602.0,Caylus,2005.0,2,5,150,12,26796,7.77011,77,3.8034,26714.0,"Ownership, Turn Order: Claim Action, Turn Order: Pass Order, Variable Set-up, Worker Placement",Strategy Games
236457.0,Architects of the West Kingdom,2018.0,1,5,80,12,16886,7.83139,78,2.7715,24145.0,"Drafting, Solo / Solitaire Game, Variable Player Powers, Worker Placement",Strategy Games
93.0,El Grande,1995.0,2,5,120,12,23545,7.75385,79,3.053,22629.0,"Action Drafting, Area Majority / Influence, Area Movement, Auction/Bidding, Card Drafting, Hand Management, Memory, Simultaneous Action Selection, Turn Order: Progressive, Turn Order: Stat-Based",Strategy Games
12493.0,Twilight Imperium: Third Edition,2005.0,3,6,240,14,18302,7.83602,80,4.2523,20048.0,"Action Points, Area-Impulse, Dice Rolling, Follow, Hexagon Grid, Increase Value of Unchosen Resources, Modular Board, Player Elimination, Tile Placement, Trading, Variable Phase Order, Variable Player Powers, Voting","Strategy Games, Thematic Games"
37111.0,Battlestar Galactica: The Board Game,2008.0,3,6,180,14,32889,7.74213,81,3.2436,35758.0,"Area Movement, Dice Rolling, Hand Management, Hidden Roles, Once-Per-Game Abilities, Role Playing, Semi-Cooperative Game, Team-Based Game, Traitor Game, Variable Player Powers, Variable Set-up, Voting",Thematic Games
146021.0,Eldritch Horror,2013.0,1,8,240,14,29347,7.80542,82,3.3196,43238.0,"Action Points, Cooperative Game, Dice Rolling, Point to Point Movement, Role Playing, Solo / Solitaire Game, Stat Check Resolution, Variable Player Powers",Thematic Games
73439.0,Troyes,2010.0,2,4,90,12,18930,7.76181,83,3.4571,21299.0,"Area Majority / Influence, Dice Rolling, End Game Bonuses, Hidden Victory Points, Lose a Turn, Ownership, Set Collection, Solo / Solitaire Game, Turn Order: Progressive, Worker Placement, Worker Placement with Dice Workers, Worker Placement, Different Worker Types",Strategy Games
205896.0,Rising Sun,2018.0,3,5,120,14,15767,7.87643,84,3.2752,20763.0,"Action Drafting, Alliances, Area Majority / Influence, Area Movement, Auction: Sealed Bid, Betting and Bluffing, Drafting, End Game Bonuses, Follow, Force Commitment, Negotiation, Set Collection, Simultaneous Action Selection, Take That, Variable Phase Order, Variable Player Powers, Variable Set-up",Strategy Games
40834.0,Dominion: Intrigue,2009.0,2,4,30,13,30118,7.71919,85,2.4222,43570.0,"Deck Bag and Pool Building, Hand Management",Strategy Games
172386.0,Mombasa,2015.0,2,4,150,12,10954,7.88284,86,3.8984,13057.0,"Action Queue, Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Hand Management, Investment, Simultaneous Action Selection, Stock Holding, Variable Player Powers, Worker Placement",Strategy Games
182874.0,Grand Austria Hotel,2015.0,2,4,120,12,12604,7.84537,87,3.2176,15014.0,"Action Drafting, Contracts, Dice Rolling, End Game Bonuses, Hand Management, Once-Per-Game Abilities, Set Collection, Variable Player Powers, Variable Set-up",Strategy Games
269385.0,The Lord of the Rings: Journeys in Middle-Earth,2019.0,1,5,120,14,8822,8.08168,88,2.5666,15716.0,"Cooperative Game, Deck Bag and Pool Building, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers",Thematic Games
163412.0,Patchwork,2014.0,2,2,30,8,46536,7.6557,89,1.6367,68860.0,"Card Drafting, Grid Coverage, Income, Square Grid, Tile Placement, Time Track, Victory Points as a Resource","Abstract Games, Family Games"
170042.0,Raiders of the North Sea,2015.0,2,4,80,12,15990,7.78792,90,2.5346,21145.0,"Dice Rolling, Hand Management, Set Collection, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
144733.0,Russian Railroads,2013.0,2,4,120,12,14845,7.77385,91,3.4108,14737.0,"End Game Bonuses, Worker Placement",Strategy Games
42.0,Tigris & Euphrates,1997.0,2,4,90,12,25321,7.69674,92,3.5102,28348.0,"Area Majority / Influence, Area Movement, Connections, Hand Management, Highest-Lowest Scoring, Income, Pieces as Map, Set Collection, Square Grid, Tile Placement",Strategy Games
178900.0,Codenames,2015.0,2,8,15,14,67688,7.6181,93,1.2885,107682.0,"Communication Limits, Memory, Push Your Luck, Team-Based Game",Party Games
132531.0,Roll for the Galaxy,2014.0,2,5,45,13,26421,7.67197,94,2.7716,32192.0,"Action Retrieval, Contracts, Dice Rolling, Follow, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers",Strategy Games
102680.0,Trajan,2011.0,2,4,120,12,14728,7.76238,95,3.6532,17181.0,"Area Movement, Card Drafting, Hand Management, Mancala, Rondel, Set Collection",Strategy Games
203993.0,Lorenzo il Magnifico,2016.0,2,4,120,12,9140,7.89058,96,3.2796,11494.0,"Card Drafting, Dice Rolling, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers",Strategy Games
2511.0,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982.0,1,8,120,13,17236,7.73378,97,2.6766,32905.0,"Cooperative Game, Solo / Solitaire Game, Storytelling",Thematic Games
36218.0,Dominion,2008.0,2,4,30,13,78089,7.61898,98,2.3568,101839.0,"Deck Bag and Pool Building, Delayed Purchase, Hand Management, Take That, Variable Set-up",Strategy Games
30549.0,Pandemic,2008.0,2,4,45,8,102214,7.60608,99,2.4115,155312.0,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers","Family Games, Strategy Games"
198928.0,Pandemic: Iberia,2016.0,2,5,45,8,8359,7.9228,100,2.5775,14808.0,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Solo / Solitaire Game, Trading, Variable Player Powers",Strategy Games
172287.0,Champions of Midgard,2015.0,2,4,90,10,13345,7.77353,101,2.5925,19380.0,"Dice Rolling, Set Collection, Variable Player Powers, Worker Placement",Strategy Games
225694.0,Decrypto,2018.0,3,8,45,12,11690,7.79352,102,1.8291,18890.0,"Communication Limits, Targeted Clues, Team-Based Game",Party Games
127023.0,Kemet,2012.0,2,5,120,13,16277,7.71596,103,3.0061,18747.0,"Action Points, Area Majority / Influence, Area Movement, Card Drafting, Card Play Conflict Resolution, Hand Management",Strategy Games
196340.0,Yokohama,2016.0,2,4,90,14,8865,7.85473,104,3.2737,12088.0,"Contracts, End Game Bonuses, Grid Movement, Modular Board, Network and Route Building, Set Collection, Variable Set-up, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
233371.0,Clank! In! Space!: A Deck-Building Adventure,2017.0,2,4,90,12,9188,7.86426,105,2.535,13715.0,"Card Drafting, Deck Bag and Pool Building, Modular Board, Pick-up and Deliver, Player Elimination, Point to Point Movement, Push Your Luck",Strategy Games
175155.0,Forbidden Stars,2015.0,2,4,180,14,7516,7.96996,106,3.8281,11900.0,"Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Dice Rolling, Hand Management, Modular Board, Order Counters, Variable Player Powers",Strategy Games
155821.0,Inis,2016.0,2,4,90,14,12665,7.8014,107,2.882,16477.0,"Action Drafting, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Card Drafting, Hand Management, King of the Hill, Map Addition, Modular Board, Variable Phase Order, Variable Set-up",Strategy Games
281259.0,The Isle of Cats,2019.0,1,4,90,8,6450,8.03779,108,2.3235,12360.0,"Card Drafting, Drafting, Grid Coverage, Hidden Victory Points, Income, Pattern Building, Set Collection, Solo / Solitaire Game, Square Grid, Tile Placement, Turn Order: Stat-Based","Family Games, Strategy Games"
103885.0,Star Wars: X-Wing Miniatures Game,2012.0,2,2,45,14,23061,7.68964,109,2.4875,38018.0,"Action Queue, Critical Hits and Failures, Dice Rolling, Movement Template, Player Elimination, Simulation, Simultaneous Action Selection, Variable Player Powers","Customizable Games, Wargames"
161970.0,Alchemists,2014.0,2,4,120,13,18250,7.67407,110,3.8993,23577.0,"Action Drafting, Card Drafting, Constrained Bidding, End Game Bonuses, Events, Hand Management, Turn Order: Progressive",Strategy Games
34635.0,Stone Age,2008.0,2,4,90,10,44975,7.56628,111,2.4776,47743.0,"Contracts, Dice Rolling, End Game Bonuses, Set Collection, Turn Order: Progressive, Worker Placement","Family Games, Strategy Games"
